Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
19.8,Female,52319.335586933754,Yes,6.116367267358781,77.63435667174657,1,55.1,No,No,5.8,3.56,3.32,3.32,Year 1,CS,High School,0
17.9,Male,59290.536025898036,Yes,5.573383828404772,73.40103393987455,1,29.2,Yes,No,3.9,1.99,1.86,1.86,Year 1,Engineering,Bachelor,0
23.2,Female,39026.083117722286,Yes,7.163687171779541,82.82679172560047,1,30.0,Yes,Yes,5.6,2.98,3.74,3.74,Year 1,CS,Bachelor,0
36.79333937484117,Male,74062.42336838614,Yes,6.65000915593143,75.67024731293935,0,23.4,No,No,6.4,1.18,1.24,1.22,Year 3,Business,Bachelor,0
17.0,Male,60618.451416916774,No,5.020769733147152,65.39225645190339,3,23.0,Yes,No,6.9,0.64,0.48,0.45,Year 2,Science,High School,1
17.0,Female,105390.52087531844,Yes,6.36989762619428,61.28887654034854,0,14.6,Yes,No,7.0,2.72,2.42,2.49,Year 3,CS,High School,0
21.9,Male,58356.346194372796,Yes,5.774742824165989,76.66005291119662,1,9.0,No,No,6.1,4.0,3.8,3.8,Year 4,Business,Bachelor,0
21.5,Female,50534.13734390439,No,6.495038285278376,71.85865595440683,0,30.5,Yes,Yes,6.1,0.49,0.37,0.37,Year 1,CS,High School,1
43.05823297370194,Male,61312.68539349175,Yes,4.861394055006409,71.36514487890507,3,28.2,No,No,5.8,3.24,3.05,3.05,Year 4,Engineering,Bachelor,0
22.2,Male,105546.32208699823,Yes,3.7464691015504314,73.34284728499927,5,22.3,Yes,No,5.3,1.12,0.85,0.83,Year 2,Engineering,High School,1
20.6,Female,33082.82583465426,Yes,4.605966471554961,74.17217426994942,1,28.4,No,No,5.5,2.76,2.62,2.66,Year 4,Engineering,High School,0
41.431079134536475,Male,59841.70391509883,Yes,6.6363771283444475,62.54179804787077,0,27.7,No,No,3.4,3.54,3.69,3.69,Year 1,CS,High School,0
21.9,Male,91338.27933339195,Yes,5.453473009636241,57.43384615418211,5,25.0,No,Yes,5.6,1.02,1.11,1.05,Year 3,Engineering,Bachelor,1
22.0,Female,61046.88007022823,Yes,6.5248900925835445,75.85921871931131,3,37.0,Yes,No,7.7,2.34,2.16,2.15,Year 4,CS,Bachelor,0
21.8,Female,83661.0647212829,Yes,7.018806302070372,68.82537048138735,2,23.0,Yes,Yes,6.4,2.55,2.03,2.08,Year 4,Business,PhD,1
21.2,Male,37923.20833035348,Yes,6.331750485883535,67.87494631978025,1,41.6,No,No,3.7,3.3,3.29,3.26,Year 2,Arts,High School,0
20.3,Female,40909.98917991603,No,6.99536421946391,79.59535043532739,0,22.6,Yes,No,6.8,3.32,3.14,3.17,Year 3,Engineering,High School,0
17.0,Female,76779.14352658669,Yes,8.045985508667439,74.04782330847382,3,21.4,Yes,Yes,5.7,1.23,1.32,1.28,Year 4,Engineering,High School,0
25.3,Male,48579.25293886397,Yes,5.874118369749407,73.143689940136,6,35.8,No,Yes,3.6,2.92,2.43,2.43,Year 2,Engineering,Bachelor,0
18.8,Male,37684.89701065924,Yes,6.113166258311759,68.97905004639205,1,18.9,Yes,No,8.3,2.14,1.9,1.92,Year 2,CS,Master,0
25.5,Male,73671.6407502589,Yes,4.89372174032197,67.46311099148446,2,36.6,No,No,6.4,0.0,0.47,0.48,Year 4,CS,Master,1
39.167570841300595,Female,234163.57225400917,Yes,5.820524508052127,67.93381735350434,2,5.0,No,No,5.8,3.33,3.33,3.32,Year 3,Business,PhD,0
19.9,Male,44854.736492672564,Yes,4.9464862740448226,78.5375208829108,2,28.6,Yes,No,8.3,1.67,0.97,0.97,Year 3,Business,High School,0
34.10499950676933,Male,43917.54453182978,Yes,5.20395417707962,72.14657665654376,6,23.4,Yes,No,4.2,1.96,2.29,2.28,Year 4,Engineering,Bachelor,0
41.57447004886783,Female,50664.79883268558,Yes,3.8341203645305075,77.40060618513381,3,29.0,Yes,No,3.7,3.16,2.83,2.76,Year 3,Engineering,Bachelor,0
19.8,Male,51144.432520888564,Yes,7.098235954800027,74.94628272610092,3,20.2,Yes,Yes,1.0,4.0,4.0,3.97,Year 3,Arts,Bachelor,0
21.3,Male,87921.1170216303,Yes,6.0299191410518524,75.03733566532661,1,23.1,No,No,6.5,0.64,0.88,0.86,Year 4,CS,Bachelor,0
21.0,Male,43400.80839098294,Yes,4.888543962367494,70.24622805462727,3,19.8,Yes,No,4.4,2.6,2.34,2.33,Year 2,Business,Bachelor,0
41.882272783881106,Female,81868.91823904461,Yes,8.1629095004573,79.1623967762309,1,32.8,No,Yes,6.0,2.65,2.68,2.68,Year 1,Science,Bachelor,0
31.37258948099467,Female,61843.92564308252,Yes,7.882247949333147,80.30742220458619,0,8.0,No,No,7.6,2.45,2.42,2.42,Year 1,Engineering,Bachelor,0
23.1,Female,61971.72704101089,Yes,4.727313891638682,77.44110686848,3,9.3,No,Yes,8.2,0.26,0.39,0.36,Year 4,Arts,High School,0
21.5,Male,40782.40706183439,Yes,6.486050303313747,51.73888392916104,0,52.2,No,No,5.8,1.61,2.0,2.02,Year 2,Arts,Master,1
23.3,Female,48943.65967311151,No,5.178674863975739,74.16927756066809,2,31.5,No,No,4.2,3.39,3.0,3.0,Year 1,CS,Bachelor,0
44.68853989972234,Female,33555.33614017388,Yes,5.975743254217797,64.67879546116518,2,41.5,No,No,7.7,2.52,2.18,2.18,Year 3,Science,Bachelor,0
22.5,Male,82877.88815106175,Yes,7.4169174235269075,72.10366672066122,1,39.4,No,No,4.5,3.98,3.92,3.92,Year 4,Business,Master,0
31.00827529347982,Male,44674.4119042859,Yes,8.03786883425568,56.831720416457934,3,21.7,No,Yes,1.9,3.75,4.0,4.0,Year 4,Science,Bachelor,0
18.2,Male,40044.257100583556,Yes,4.101946613387467,73.98658766717466,3,56.2,No,No,5.6,2.55,2.57,2.52,Year 2,Science,Bachelor,1
20.9,Male,40483.25145850356,No,5.767126812345302,69.81619965241879,0,16.8,No,Yes,4.8,1.69,1.92,1.86,Year 3,Engineering,Bachelor,1
18.8,Male,76890.42250256902,Yes,8.952877544987402,67.33197886696155,0,23.9,Yes,Yes,8.7,1.51,1.47,1.45,Year 2,CS,Bachelor,1
29.823680535809956,Male,35590.54569228209,Yes,9.467853882156213,74.91627683529057,3,29.6,No,Yes,9.2,0.32,0.01,0.01,Year 1,Arts,High School,0
22.1,Female,73107.03678862705,Yes,6.410638703899995,78.1751561549757,3,8.0,No,No,9.4,1.78,1.84,1.78,Year 4,CS,Bachelor,1
36.732198153476915,Female,43548.629003531634,Yes,4.0373623435505746,75.99847829934565,2,23.3,Yes,Yes,4.2,3.92,3.98,3.98,Year 1,Arts,PhD,0
17.0,Female,40306.13465918645,Yes,4.086751085498557,77.14993695121478,2,40.8,Yes,No,6.6,1.09,1.24,1.24,Year 1,CS,Bachelor,1
19.8,Male,83164.33546325263,Yes,7.472630069858741,67.00851736253671,1,36.8,No,No,7.8,2.07,2.49,2.52,Year 2,Arts,Bachelor,0
23.3,Male,63263.400844187854,Yes,6.312038969409317,73.63867453038542,0,50.8,No,No,5.3,1.22,0.91,0.84,Year 3,CS,Bachelor,0
43.97883266403269,Female,35204.13053511535,Yes,6.065535412052658,87.02284331696313,4,28.4,No,No,6.9,1.8,1.84,1.95,Year 4,Engineering,Master,0
19.6,Female,78642.41583143601,Yes,6.443932790676813,74.74940863236202,5,21.5,No,Yes,5.4,1.69,1.58,1.55,Year 2,Engineering,High School,1
17.7,Female,44126.94284228085,Yes,5.620810591703258,63.23524913299785,0,39.2,Yes,No,7.5,0.28,0.0,0.1,Year 4,Business,Bachelor,1
40.29956937824649,Female,81520.0573662142,Yes,5.2641763794093475,71.94199236231456,0,37.9,No,Yes,3.7,2.5,2.58,2.5,Year 2,Business,Master,0
23.6,Female,135468.2133607076,Yes,4.751527103025911,75.11481069322986,4,29.8,No,No,5.5,1.94,2.09,2.09,Year 1,Science,Master,0
42.22968461511169,Female,38204.750232184095,Yes,7.553617602972501,57.00091587266908,4,19.4,Yes,No,7.3,0.96,0.94,0.88,Year 4,Engineering,Master,1
17.3,Male,40210.2941154825,Yes,5.447838768460484,82.67112743301945,2,29.3,No,Yes,5.6,2.28,2.56,2.56,Year 1,Science,Master,0
24.2,Male,90185.20088451133,Yes,6.994993699183114,63.794633163310166,1,26.6,No,Yes,5.1,1.91,1.35,1.31,Year 3,Science,High School,1
19.3,Male,36755.57368140066,Yes,8.048143525381512,72.83710016804419,0,32.3,No,No,7.3,0.72,0.86,0.86,Year 1,Business,Master,1
17.6,Female,37594.60201036827,Yes,6.505553742570531,88.90530589275157,1,22.1,No,No,5.9,3.83,4.0,4.0,Year 4,CS,Bachelor,0
20.9,Female,276145.08805820026,Yes,7.053523034206754,85.14561739801522,0,51.0,No,No,3.8,2.19,2.03,1.99,Year 2,Science,Bachelor,0
22.1,Male,108988.62745625632,Yes,8.919023346305714,82.14394825577457,4,27.8,No,No,3.9,3.31,2.71,2.72,Year 3,Business,Bachelor,0
20.5,Male,35634.43198756075,No,6.707767258016073,74.55424055648197,1,25.9,Yes,No,6.7,1.93,2.06,1.99,Year 4,Business,Bachelor,0
23.4,Female,89694.61125432122,Yes,5.684037303679705,76.41949885104864,0,9.3,Yes,No,3.3,2.29,2.61,2.53,Year 3,CS,Master,0
18.9,Male,173245.05687749604,Yes,4.1765040784299465,63.28182408521793,2,44.3,No,No,7.9,1.34,1.08,1.08,Year 1,Arts,High School,0
21.1,Female,145187.7058653222,Yes,7.912432982382015,66.91994236822529,0,33.1,Yes,No,3.0,2.72,2.85,2.84,Year 3,Business,Bachelor,0
21.3,Male,123426.63226778983,Yes,4.939579687615838,67.87413571039218,4,28.3,Yes,No,2.7,3.29,3.58,3.66,Year 4,Science,Bachelor,0
22.8,Male,42214.18668883541,No,6.388963449839,75.6245273581254,3,34.8,No,No,3.8,2.04,1.83,1.83,Year 1,Business,High School,1
37.33920688943546,Female,38649.3887691281,Yes,6.931643908459428,73.76706739978403,2,22.6,No,No,6.2,3.8,3.68,3.66,Year 2,CS,Bachelor,0
17.2,Male,153355.64422570204,No,6.423769570560204,80.02087541018766,2,18.2,Yes,Yes,6.8,0.92,1.45,1.42,Year 3,CS,Bachelor,1
21.0,Male,40822.81073717067,No,8.004622609424388,75.84959436688543,1,23.5,No,No,5.0,3.75,3.72,3.71,Year 2,Business,High School,0
19.9,Male,35045.3195755317,Yes,7.781030259612872,74.2010980646631,0,38.7,Yes,No,6.1,1.91,2.0,1.96,Year 2,CS,High School,0
22.5,Female,39887.43035992063,Yes,7.635421297411785,74.95079498763776,5,53.4,No,No,2.8,4.0,3.86,3.85,Year 4,CS,Bachelor,0
20.7,Male,39132.092735915,Yes,7.207620016391096,84.30312431858229,3,33.9,No,No,3.5,4.0,3.82,3.82,Year 4,Business,High School,1
29.251759413440134,Female,36653.1208580511,Yes,5.952441617010721,88.29605996653628,3,42.8,No,Yes,5.6,2.42,2.43,2.44,Year 4,CS,Master,0
20.3,Female,43367.66235154404,No,2.7462808226355424,81.00612076909084,0,22.3,No,No,2.9,1.46,1.75,1.74,Year 2,Business,Bachelor,0
31.954458572898364,Female,95880.44040020865,Yes,5.442505250549329,72.00147288388278,3,15.1,No,No,3.9,1.92,2.09,2.13,Year 4,CS,Bachelor,0
22.3,Female,107024.22058340562,Yes,8.594739467737787,62.824048301267624,1,52.0,No,No,5.4,2.16,2.27,2.34,Year 4,CS,High School,0
19.9,Male,33549.546924193804,Yes,5.366666543905312,75.7165290606688,3,22.2,No,No,6.2,1.29,1.08,1.08,Year 1,Engineering,Bachelor,0
21.6,Female,41465.35367372618,Yes,4.943685141610578,70.28256314096488,2,10.7,Yes,No,4.5,4.0,4.0,4.0,Year 3,CS,Bachelor,0
19.1,Female,52154.222732252085,Yes,6.013932498016304,69.13553236263341,4,14.3,Yes,No,6.7,2.94,3.06,2.98,Year 3,CS,Master,0
17.0,Male,35418.91813878312,Yes,4.18945817553038,59.192230693869185,2,37.9,No,Yes,3.7,2.19,1.85,1.85,Year 1,Science,Bachelor,0
21.5,Female,93336.66235188193,Yes,6.427289594553819,71.99709572999745,2,22.1,No,No,7.8,1.34,1.46,1.45,Year 3,Science,High School,0
25.5,Male,45306.57106768698,Yes,5.673927369820902,71.0379977683236,1,28.5,Yes,No,3.3,1.51,2.02,1.93,Year 3,Engineering,Bachelor,1
22.1,Female,47914.900306313575,Yes,4.797965459690641,86.57945914205551,1,51.9,No,Yes,4.9,3.55,3.26,3.21,Year 3,Business,Bachelor,0
17.5,Female,38616.28446253533,Yes,4.041891024662951,73.17703377352777,1,33.5,No,No,4.3,2.23,2.25,2.27,Year 4,CS,Bachelor,0
22.4,Male,38969.86056976608,Yes,4.461026902253341,62.81106837948811,2,24.5,Yes,No,5.1,2.22,1.75,1.84,Year 2,CS,High School,0
23.3,Female,37369.94543700514,Yes,5.821926138839773,75.19112771129159,1,46.2,Yes,No,7.9,1.92,1.72,1.72,Year 1,Business,Master,1
24.5,Female,37710.97992446184,Yes,6.363060729762581,90.82698571529038,2,5.0,Yes,No,8.2,3.19,2.8,2.83,Year 3,Science,High School,0
22.6,Female,73879.26198369698,Yes,6.142350203783975,69.17444154915839,1,43.9,Yes,No,4.2,3.8,4.0,4.0,Year 4,CS,Bachelor,0
41.49450201926783,Male,84352.98663401318,Yes,5.148173045124361,81.52234538089579,2,33.1,No,Yes,4.6,2.5,2.43,2.34,Year 4,CS,High School,0
23.1,Male,43354.011765406045,Yes,4.059458065384014,90.2367729237461,2,31.2,No,No,3.7,1.46,1.42,1.47,Year 3,Engineering,High School,1
39.63525667906441,Male,34491.59583064236,Yes,3.513227261070088,91.45480022834579,2,20.4,No,Yes,7.3,2.82,2.52,2.58,Year 2,Arts,High School,0
18.5,Female,33814.32175301044,Yes,5.93167064021336,74.28076894785346,2,47.0,No,Yes,4.9,2.76,2.6,2.6,Year 1,Science,High School,0
22.7,Female,142692.61488283303,Yes,4.4797455113999485,78.72227790337875,3,22.7,Yes,Yes,5.1,1.58,1.26,1.33,Year 2,Engineering,High School,0
28.34701006399162,Female,42078.55878169007,Yes,7.312902473324433,76.29381003652848,1,25.2,No,Yes,6.5,2.67,2.84,2.85,Year 4,Engineering,Master,0
38.46334269673477,Male,38626.0579739393,Yes,3.57779152288345,69.7614596344488,2,19.1,No,Yes,3.4,2.1,2.26,2.29,Year 3,CS,Bachelor,1
20.3,Male,73784.23733813845,Yes,4.436681944304214,47.02297003423935,3,33.3,Yes,No,6.7,1.88,1.8,1.8,Year 1,Science,Bachelor,1
21.0,Female,33187.9995050327,Yes,3.481890384173246,87.02547121051967,0,30.6,Yes,No,5.6,1.59,1.12,1.07,Year 2,Business,High School,0
20.4,Female,43003.905835458936,No,5.5501763687784145,77.01807521069539,2,21.2,Yes,No,4.8,3.66,3.84,3.76,Year 3,CS,Bachelor,0
33.492217277752474,Female,43041.17217277416,Yes,6.572468292738474,72.02737038210694,2,38.7,Yes,No,5.6,3.46,2.78,2.87,Year 2,Engineering,High School,0
22.2,Male,34796.35577033282,No,6.8316711215783315,72.80914450896196,1,11.0,Yes,No,5.3,1.51,1.08,1.0,Year 2,Science,Master,1
32.44773856717491,Female,39924.39551982949,Yes,4.5907862844535146,77.54774165187091,3,33.9,Yes,No,3.1,1.6,1.92,1.92,Year 1,Arts,High School,1
22.0,Male,42237.29146987398,Yes,6.649124966804823,73.49628674548966,0,13.1,No,Yes,8.7,2.32,2.0,2.1,Year 4,Engineering,Bachelor,0
37.67039859104323,Male,97905.26252651456,Yes,5.0622650478538045,72.80292639281048,2,37.8,Yes,Yes,7.2,1.75,2.05,2.0,Year 3,Science,Master,1
20.3,Female,106374.44022591133,Yes,4.669591477182452,86.35770472054647,3,34.9,No,No,8.9,1.39,1.4,1.38,Year 3,CS,PhD,1
21.1,Male,34975.88989141052,Yes,4.4247882916102945,80.86087195356546,0,42.3,No,No,4.4,1.18,1.12,1.17,Year 3,Engineering,High School,1
19.2,Male,43374.63050772882,Yes,6.710358988093797,81.05824916428762,1,25.7,No,Yes,4.0,3.0,3.1,3.25,Year 4,CS,Master,0
22.4,Female,44611.952119269925,Yes,7.635541511900518,51.533937941672,3,44.8,No,No,4.5,1.12,1.3,1.35,Year 3,CS,Master,0
18.8,Female,41741.080259442366,Yes,9.269038635892406,65.20438669404989,1,15.9,No,No,6.3,0.39,0.69,0.69,Year 1,CS,Bachelor,0
22.7,Female,44672.724608659184,Yes,8.107693969479966,76.95235212143638,1,5.0,Yes,No,5.3,3.16,2.71,2.68,Year 3,Science,Master,0
23.4,Male,54581.29500798714,Yes,6.120705749433327,76.57714166660885,0,20.5,No,Yes,4.3,2.88,3.02,3.03,Year 2,CS,Bachelor,0
28.138643321738165,Male,36983.81461406734,Yes,5.122213409369446,78.74369505970513,0,40.7,Yes,No,4.4,2.48,2.02,2.1,Year 4,Arts,High School,0
24.3,Female,39052.00127640646,Yes,6.2889992576310565,84.56661602446752,1,19.7,No,No,6.0,2.3,1.73,1.75,Year 4,Arts,High School,0
33.70415035340936,Male,33942.74268839476,Yes,5.3895744702954405,59.54428216897851,2,42.0,Yes,Yes,4.3,1.09,1.22,1.22,Year 1,CS,Bachelor,0
18.4,Female,41317.98323095296,Yes,8.411321031489807,79.48372396770966,1,9.0,Yes,Yes,4.5,3.5,3.43,3.48,Year 2,CS,Bachelor,1
22.4,Female,37816.56632938101,Yes,6.689385398953251,75.85275544848099,2,61.5,No,No,3.3,4.0,4.0,4.0,Year 1,CS,Master,0
34.63003607634606,Male,37456.58762525051,Yes,6.399608669561139,70.318475137755,1,14.9,Yes,No,8.8,1.0,0.68,0.61,Year 3,CS,High School,1
21.5,Male,47269.044560374794,Yes,4.5495867901571065,79.72058405972471,4,20.0,No,No,6.1,0.17,0.48,0.42,Year 4,Business,Master,1
41.12234469603905,Male,119789.54591474764,Yes,7.808826564447134,79.09917306064001,1,14.2,Yes,No,3.7,2.42,2.34,2.39,Year 3,Arts,Master,0
21.8,Male,128211.82811960894,Yes,3.8978701952858628,95.3378069946401,1,48.0,No,No,5.3,2.77,2.52,2.52,Year 1,CS,High School,0
20.9,Female,41323.1742717106,Yes,4.737558563438302,67.1351295123147,1,31.4,No,Yes,9.2,0.8,0.76,0.77,Year 4,CS,PhD,1
17.0,Female,84208.18284111899,Yes,6.398155480081903,74.71800587320361,1,49.2,Yes,No,3.0,2.69,2.38,2.42,Year 2,CS,High School,1
33.237138257570855,Female,35002.39808515875,Yes,6.073183002243625,57.672381670601204,3,21.0,No,No,8.2,2.06,2.68,2.72,Year 3,CS,High School,0
35.35008012840835,Male,50906.640137443916,No,6.157993209533271,77.67660562106228,3,24.2,No,Yes,2.8,2.44,1.87,1.88,Year 3,Business,High School,0
23.5,Female,44019.0615340268,Yes,6.264841251914983,73.04867007421193,4,39.1,Yes,No,4.7,2.91,3.48,3.52,Year 2,Science,Bachelor,0
24.0,Female,107643.43686479566,Yes,4.720102231913852,72.34621941093836,2,16.8,No,Yes,7.0,0.71,0.57,0.55,Year 4,CS,Bachelor,1
22.9,Female,39061.94075321074,Yes,6.812178738490066,76.56228177066781,2,20.4,No,Yes,4.3,2.63,2.56,2.6,Year 3,Business,PhD,0
22.5,Male,44265.98144543513,Yes,7.6990585150044755,70.75377326358105,4,15.0,Yes,No,7.6,2.37,2.42,2.34,Year 3,Business,Master,0
42.460764977245745,Male,38825.32873278002,Yes,7.098078174809386,83.72190266011015,0,25.0,No,Yes,2.4,2.63,2.89,2.89,Year 1,Arts,High School,0
44.92519567766023,Male,51711.26304944587,Yes,7.778960444556713,87.951216110359,1,27.7,Yes,No,3.9,2.28,2.17,2.19,Year 4,Engineering,High School,0
19.0,Female,38388.39414622596,Yes,4.548817608340229,71.68876917896063,1,32.5,Yes,No,4.2,4.0,3.9,3.9,Year 1,Business,Bachelor,0
17.7,Female,43083.59670975264,Yes,5.890530761227021,62.73778392301416,0,33.4,No,No,4.9,1.19,1.56,1.6,Year 4,Business,High School,0
37.044960588837185,Male,59862.687505361115,Yes,7.568779939093444,84.30181394787624,2,33.3,No,No,4.7,2.81,2.76,2.73,Year 2,CS,Bachelor,0
18.8,Female,71085.6194690438,No,1.8467302933999505,65.01770139941064,2,56.2,No,No,4.0,1.71,1.61,1.58,Year 4,Arts,Master,0
43.69009099835296,Male,73276.28780149114,Yes,5.107189307355504,76.60703235777609,3,29.2,No,No,4.9,1.31,1.53,1.53,Year 1,CS,Bachelor,0
38.849681495186225,Male,34050.602165360244,Yes,5.585103040502169,70.69676010596217,6,40.6,Yes,No,5.9,0.56,0.31,0.36,Year 2,Science,Master,1
17.6,Male,105970.94488454267,Yes,7.694188581267891,72.97274398235349,1,39.4,No,Yes,4.8,1.7,1.57,1.49,Year 3,Engineering,PhD,0
19.6,Male,38511.32781075653,No,9.410827727586069,65.86875805407666,3,24.0,No,No,7.9,1.99,2.47,2.47,Year 1,CS,Master,0
20.8,Female,104295.40231026501,Yes,5.257780191807415,74.78496882248511,1,22.0,Yes,No,4.9,1.84,2.88,2.95,Year 2,CS,Bachelor,0
36.0226366326547,Male,38809.96223544391,Yes,8.062922334984934,92.02243233283328,0,11.0,No,No,2.4,2.43,2.92,2.92,Year 1,CS,Bachelor,0
19.7,Female,38561.13628407391,Yes,6.5149502763005485,60.124710602548525,1,7.0,No,No,5.0,2.48,2.39,2.32,Year 3,Engineering,Bachelor,0
35.15582199601217,Male,38028.96769921386,Yes,6.156148905150995,64.41975136055612,2,17.2,Yes,No,7.0,2.6,2.51,2.46,Year 2,Science,Bachelor,0
19.1,Male,40822.02450511392,Yes,7.367223359082196,64.3869363307957,1,49.5,No,Yes,5.4,1.93,1.73,1.67,Year 3,Business,Bachelor,1
20.0,Male,59900.415087310415,Yes,6.021636877261572,71.43887390184284,2,53.4,No,Yes,4.4,3.35,4.0,4.0,Year 1,Arts,Bachelor,0
40.8717614543682,Female,44168.6545757244,No,7.055213439551025,67.17251732835848,0,29.2,No,No,5.8,0.7,0.63,0.59,Year 3,Arts,High School,1
19.5,Male,44958.552528277054,Yes,7.755745807484653,81.50621342584176,0,31.6,Yes,Yes,9.7,1.39,1.89,1.89,Year 1,CS,High School,1
43.575928990042414,Female,43496.25288937247,Yes,7.46199623186951,83.75172297412976,3,46.9,Yes,Yes,1.4,4.0,3.65,3.56,Year 3,CS,High School,0
21.6,Male,43795.31649551448,Yes,3.89983066478172,76.24020629581958,1,34.3,No,No,1.0,4.0,3.84,3.9,Year 3,Business,Bachelor,0
22.3,Male,41611.011232196135,Yes,7.394976596794484,54.83709416377792,1,27.1,Yes,No,5.3,2.33,2.12,2.06,Year 3,Business,High School,1
18.7,Female,55534.50159738027,No,7.225117235058113,88.19430858522729,3,38.8,No,No,2.6,3.86,3.95,3.9,Year 4,Arts,Bachelor,0
17.0,Male,119292.36053672036,Yes,7.054973314717455,70.27917091551515,0,28.5,No,No,6.0,1.19,1.77,1.85,Year 2,Engineering,High School,1
18.4,Female,47319.30684563433,No,5.045279965903076,69.73413872318886,2,26.0,Yes,No,2.5,3.4,2.71,2.69,Year 4,Science,Master,0
18.0,Male,81374.40388222075,No,6.039236867402023,80.61095172061998,1,38.2,Yes,No,7.7,2.07,2.14,2.14,Year 1,CS,Bachelor,0
22.9,Male,41167.83028428496,Yes,4.084432218370335,64.07216396938153,1,21.5,No,No,4.2,0.92,0.3,0.3,Year 1,Business,High School,0
23.2,Female,45766.21455103145,Yes,6.328894719758619,91.58462548827752,5,30.4,No,Yes,6.4,4.0,4.0,3.95,Year 3,CS,High School,0
21.3,Female,44759.3337352997,Yes,6.945106963410437,76.39851168263239,0,31.1,Yes,No,4.6,3.24,3.76,3.75,Year 3,Science,High School,0
22.8,Female,43265.14573477267,Yes,4.782813444198308,74.91001753937933,3,30.4,No,No,7.8,1.53,1.5,1.51,Year 3,Business,High School,0
20.5,Male,35519.19525173085,Yes,6.0379454056191015,85.16430125743898,2,47.1,No,Yes,6.0,2.52,2.72,2.69,Year 3,Business,Bachelor,0
40.68892589777927,Female,62402.86048133039,Yes,6.916509069261396,79.9133153451141,2,5.0,No,No,6.8,2.29,2.52,2.49,Year 4,Engineering,PhD,0
22.2,Male,33330.875879182255,Yes,3.6322645121589363,81.80005648290631,2,36.9,No,Yes,5.2,3.6,3.6,3.63,Year 2,Science,High School,0
19.3,Female,42327.73644287421,Yes,5.210774606110959,62.36559450304538,1,41.8,No,Yes,5.0,2.28,2.11,2.06,Year 3,Business,High School,0
33.711025880178184,Male,39525.127780121074,Yes,7.291398709223879,70.04548744215514,1,26.4,No,No,4.3,1.9,2.11,2.19,Year 4,Arts,Bachelor,0
28.933119216830512,Female,39206.5375141416,Yes,6.913733006173136,85.36010446579655,4,38.3,No,No,6.0,1.41,1.14,1.19,Year 3,Business,Bachelor,1
37.662731740636694,Male,38735.44668356651,Yes,3.6242784159088743,64.67946522740904,1,25.4,No,Yes,6.2,0.0,0.35,0.28,Year 4,CS,High School,1
20.7,Male,44816.43604867553,Yes,4.24417935973086,71.61214496432173,1,35.2,Yes,Yes,4.0,4.0,3.68,3.69,Year 2,Arts,Bachelor,0
21.9,Female,44111.2831712264,Yes,4.4506034408291715,75.80237879475743,2,43.3,Yes,No,8.2,0.89,0.76,0.82,Year 2,Engineering,Master,0
17.9,Female,44586.095303052694,Yes,6.133017185902174,83.88933250589525,0,51.4,No,No,5.6,4.0,4.0,4.0,Year 1,Arts,Master,0
21.6,Female,59672.03402117002,Yes,7.929939936694385,71.63005573747229,0,45.3,No,No,6.1,1.74,1.87,1.87,Year 1,Business,Bachelor,0
18.9,Female,122623.06427615556,No,5.127832439888033,63.21345210126171,0,19.9,Yes,No,8.2,1.82,1.86,1.86,Year 1,CS,Master,0
18.9,Male,56144.42862563355,Yes,5.891856649413227,68.47443485566649,3,48.1,No,No,7.6,1.74,1.34,1.34,Year 3,CS,High School,0
36.49955615168161,Male,49269.6175073895,No,5.63139627133772,71.98987062900582,2,45.6,Yes,No,5.3,3.01,3.09,3.09,Year 1,Engineering,High School,0
21.2,Female,33551.12369202193,Yes,5.6123583403213555,64.09685300001594,5,33.3,Yes,Yes,5.8,3.22,3.49,3.49,Year 1,Engineering,PhD,0
19.1,Male,44756.430774178036,Yes,3.6355092382426246,75.28126094931005,3,7.1,Yes,Yes,3.4,2.52,2.63,2.63,Year 1,CS,High School,0
18.3,Male,41731.2276413493,Yes,4.7585485049425635,80.45333819662982,3,25.1,No,No,5.1,2.27,1.88,1.91,Year 3,Arts,High School,0
40.307605367536816,Male,71518.0851106784,Yes,6.126400498522373,73.98559432861323,2,44.0,Yes,No,7.5,1.3,1.2,1.24,Year 4,CS,Bachelor,0
20.1,Female,47072.043762117464,Yes,7.957168375419524,76.68270672303727,1,27.7,No,Yes,5.9,2.33,2.47,2.47,Year 1,Science,High School,0
22.9,Male,46688.98487444591,No,8.617294674041943,72.98639250126634,0,33.9,No,No,6.1,1.83,1.84,1.82,Year 3,Engineering,High School,0
19.3,Female,38595.32544359344,Yes,8.304996235828437,66.01641421172751,1,29.3,Yes,Yes,5.1,3.24,3.12,3.17,Year 2,CS,Bachelor,0
27.5,Male,61966.22751125783,Yes,7.451262537946382,90.83441630467689,2,31.3,No,No,5.9,1.37,1.66,1.66,Year 1,Science,Master,1
28.8,Male,43137.40222954655,Yes,4.80863581033792,65.96463118409352,1,36.2,No,No,6.3,2.51,2.68,2.66,Year 4,Arts,Master,0
22.0,Male,63103.17007666951,Yes,4.935623069100878,63.887117851039335,5,19.6,Yes,No,6.7,2.32,2.23,2.34,Year 4,Business,Bachelor,0
